data_folder,FSD_MIX_SED_filename,start_time,label
base/train,soundscape_51022.wav,7.6,0
base/train,soundscape_19332.wav,8.22,0
base/train,soundscape_122386.wav,5.68,0
base/train,soundscape_127342.wav,4.0,0
base/train,soundscape_119482.wav,7.11,0
base/train,soundscape_28289.wav,0.83,0
base/train,soundscape_37745.wav,6.72,0
base/train,soundscape_55732.wav,6.69,0
base/train,soundscape_80796.wav,2.71,0
base/train,soundscape_170230.wav,0.97,0
base/train,soundscape_171693.wav,4.69,0
base/train,soundscape_173631.wav,5.6,0
base/train,soundscape_38636.wav,8.64,0
base/train,soundscape_29332.wav,4.03,0
base/train,soundscape_36637.wav,9.0,0
base/train,soundscape_4216.wav,6.34,0
base/train,soundscape_171083.wav,1.93,0
base/train,soundscape_81686.wav,0.14,0
base/train,soundscape_19993.wav,5.65,0
base/train,soundscape_103541.wav,1.54,0
base/train,soundscape_177084.wav,0.91,0
base/train,soundscape_102654.wav,0.5,0
base/train,soundscape_140022.wav,1.71,0
base/train,soundscape_75011.wav,2.65,0
base/train,soundscape_117279.wav,4.54,0
base/train,soundscape_111348.wav,1.26,0
base/train,soundscape_67240.wav,7.6,0
base/train,soundscape_30246.wav,8.64,0
base/train,soundscape_15279.wav,8.47,0
base/train,soundscape_59453.wav,7.5,0
base/train,soundscape_79929.wav,4.34,0
base/train,soundscape_186876.wav,3.05,0
base/train,soundscape_199984.wav,3.25,0
base/train,soundscape_142391.wav,1.23,0
base/train,soundscape_198430.wav,2.06,0
base/train,soundscape_11415.wav,5.14,0
base/train,soundscape_15425.wav,7.68,0
base/train,soundscape_19806.wav,4.01,0
base/train,soundscape_108982.wav,7.5,0
base/train,soundscape_91262.wav,2.84,0
base/train,soundscape_108524.wav,0.25,0
base/train,soundscape_91554.wav,7.51,0
base/train,soundscape_55206.wav,6.23,0
base/train,soundscape_186795.wav,0.81,0
base/train,soundscape_39981.wav,2.72,0
base/train,soundscape_171257.wav,3.09,0
base/train,soundscape_176463.wav,6.42,0
base/train,soundscape_132105.wav,2.52,0
base/train,soundscape_86911.wav,8.07,0
base/train,soundscape_162723.wav,9.0,0
base/train,soundscape_186981.wav,0.32,0
base/train,soundscape_192.wav,1.25,0
base/train,soundscape_120525.wav,0.96,0
base/train,soundscape_153653.wav,5.06,0
base/train,soundscape_104631.wav,3.52,0
base/train,soundscape_51588.wav,2.64,0
base/train,soundscape_126600.wav,7.02,0
base/train,soundscape_150208.wav,5.05,0
base/train,soundscape_12197.wav,7.53,0
base/train,soundscape_149966.wav,8.1,0
base/train,soundscape_148777.wav,6.37,0
base/train,soundscape_95222.wav,4.69,0
base/train,soundscape_112518.wav,2.33,0
base/train,soundscape_92330.wav,5.81,0
base/train,soundscape_113552.wav,3.91,0
base/train,soundscape_97197.wav,2.81,0
base/train,soundscape_180271.wav,5.31,0
base/train,soundscape_21523.wav,4.53,0
base/train,soundscape_162573.wav,6.54,0
base/train,soundscape_1693.wav,3.12,0
base/train,soundscape_62093.wav,4.18,0
base/train,soundscape_35517.wav,6.44,0
base/train,soundscape_119374.wav,5.26,0
base/train,soundscape_23093.wav,2.57,0
base/train,soundscape_1835.wav,3.36,0
base/train,soundscape_14054.wav,9.0,0
base/train,soundscape_74837.wav,6.83,0
base/train,soundscape_179162.wav,8.45,0
base/train,soundscape_125029.wav,2.5,0
base/train,soundscape_116771.wav,7.06,0
base/train,soundscape_97390.wav,3.99,0
base/train,soundscape_45131.wav,6.46,0
base/train,soundscape_162208.wav,6.48,0
base/train,soundscape_56650.wav,0.83,0
base/train,soundscape_130965.wav,3.59,0
base/train,soundscape_84177.wav,5.84,0
base/train,soundscape_77089.wav,6.32,0
base/train,soundscape_13709.wav,1.64,0
base/train,soundscape_95124.wav,1.0,0
base/train,soundscape_203405.wav,6.85,0
base/train,soundscape_58407.wav,3.06,0
base/train,soundscape_137269.wav,2.4,0
base/train,soundscape_102032.wav,6.16,0
base/train,soundscape_182987.wav,8.12,0
base/train,soundscape_192154.wav,7.19,0
base/train,soundscape_118802.wav,5.14,0
base/train,soundscape_126418.wav,4.35,0
base/train,soundscape_159164.wav,5.24,0
base/train,soundscape_17252.wav,6.15,0
base/train,soundscape_76938.wav,5.38,0
base/train,soundscape_159956.wav,5.3,0
base/train,soundscape_76579.wav,0.09,0
base/train,soundscape_25940.wav,3.93,0
base/train,soundscape_54445.wav,5.62,0
base/train,soundscape_94632.wav,5.12,0
base/train,soundscape_104923.wav,5.51,0
base/train,soundscape_181866.wav,7.07,0
base/train,soundscape_87442.wav,4.89,0
base/train,soundscape_186546.wav,2.3,0
base/train,soundscape_51734.wav,8.82,0
base/train,soundscape_52193.wav,4.84,0
base/train,soundscape_16232.wav,6.54,0
base/train,soundscape_70443.wav,1.68,0
base/train,soundscape_83081.wav,3.98,0
base/train,soundscape_162136.wav,2.63,0
base/train,soundscape_62341.wav,0.39,0
base/train,soundscape_132271.wav,6.94,0
base/train,soundscape_63152.wav,1.84,0
base/train,soundscape_62741.wav,3.96,0
base/train,soundscape_180719.wav,5.99,0
base/train,soundscape_9251.wav,8.8,0
base/train,soundscape_146057.wav,3.1,0
base/train,soundscape_60476.wav,4.41,0
base/train,soundscape_32812.wav,2.26,0
base/train,soundscape_154258.wav,9.0,0
base/train,soundscape_56697.wav,7.55,0
base/train,soundscape_199152.wav,0.92,0
base/train,soundscape_129317.wav,8.71,0
base/train,soundscape_150488.wav,6.26,0
base/train,soundscape_85944.wav,9.0,0
base/train,soundscape_34570.wav,1.76,0
base/train,soundscape_31609.wav,2.79,0
base/train,soundscape_179598.wav,8.39,0
base/train,soundscape_71946.wav,9.0,0
base/train,soundscape_177259.wav,6.86,0
base/train,soundscape_196279.wav,3.99,0
base/train,soundscape_67265.wav,1.08,1
base/train,soundscape_170416.wav,2.41,1
base/train,soundscape_163630.wav,9.0,1
base/train,soundscape_98525.wav,7.37,1
base/train,soundscape_120947.wav,2.64,1
base/train,soundscape_167589.wav,7.37,1
base/train,soundscape_108923.wav,1.8,1
base/train,soundscape_104437.wav,8.43,1
base/train,soundscape_72240.wav,5.51,1
base/train,soundscape_165434.wav,4.97,1
base/train,soundscape_188750.wav,4.94,1
base/train,soundscape_44481.wav,8.59,1
base/train,soundscape_185767.wav,2.96,1
base/train,soundscape_19191.wav,5.14,1
base/train,soundscape_30309.wav,8.28,1
base/train,soundscape_19592.wav,5.87,1
base/train,soundscape_113768.wav,5.2,1
base/train,soundscape_49342.wav,6.27,1
base/train,soundscape_80687.wav,4.39,1
base/train,soundscape_115687.wav,1.02,1
base/train,soundscape_49804.wav,4.35,1
base/train,soundscape_151660.wav,4.09,1
base/train,soundscape_54153.wav,1.17,1
base/train,soundscape_174531.wav,3.81,1
base/train,soundscape_163057.wav,1.55,1
base/train,soundscape_196943.wav,3.8,1
base/train,soundscape_85120.wav,7.6,1
base/train,soundscape_38112.wav,4.81,1
base/train,soundscape_108303.wav,8.62,1
base/train,soundscape_110436.wav,7.63,1
base/train,soundscape_75237.wav,0.41,1
base/train,soundscape_109261.wav,2.71,1
base/train,soundscape_52716.wav,0.89,1
base/train,soundscape_163257.wav,3.86,1
base/train,soundscape_93704.wav,0.0,1
base/train,soundscape_83659.wav,6.56,1
base/train,soundscape_56777.wav,8.95,1
base/train,soundscape_152949.wav,5.37,1
base/train,soundscape_192146.wav,8.0,1
base/train,soundscape_150386.wav,8.23,1
base/train,soundscape_35300.wav,2.91,1
base/train,soundscape_174060.wav,0.03,1
base/train,soundscape_122325.wav,1.89,1
base/train,soundscape_102383.wav,5.32,1
base/train,soundscape_196606.wav,3.45,1
base/train,soundscape_40323.wav,7.51,1
base/train,soundscape_204467.wav,6.84,1
base/train,soundscape_11936.wav,8.42,1
base/train,soundscape_170730.wav,5.7,1
base/train,soundscape_26211.wav,8.36,1
base/train,soundscape_86153.wav,6.48,1
base/train,soundscape_78097.wav,7.72,1
base/train,soundscape_127413.wav,1.17,1
base/train,soundscape_54427.wav,0.36,1
base/train,soundscape_124093.wav,1.91,1
base/train,soundscape_82044.wav,1.1,1
base/train,soundscape_148234.wav,0.6,1
base/train,soundscape_79728.wav,8.32,1
base/train,soundscape_24713.wav,9.0,1
base/train,soundscape_1465.wav,7.76,1
base/train,soundscape_153102.wav,3.05,1
base/train,soundscape_124656.wav,0.75,1
base/train,soundscape_23487.wav,8.58,1
base/train,soundscape_83958.wav,8.3,1
base/train,soundscape_34783.wav,0.16,1
base/train,soundscape_36934.wav,3.03,1
base/train,soundscape_75044.wav,0.19,1
base/train,soundscape_111297.wav,7.03,1
base/train,soundscape_38107.wav,0.51,1
base/train,soundscape_130273.wav,8.85,1
base/train,soundscape_128341.wav,5.38,1
base/train,soundscape_194031.wav,5.86,1
base/train,soundscape_62811.wav,7.84,1
base/train,soundscape_78980.wav,6.24,1
base/train,soundscape_153182.wav,7.42,1
base/train,soundscape_87097.wav,1.98,1
base/train,soundscape_157169.wav,0.33,1
base/train,soundscape_94813.wav,1.51,1
base/train,soundscape_100997.wav,6.42,1
base/train,soundscape_127935.wav,2.36,1
base/train,soundscape_94102.wav,3.62,1
base/train,soundscape_97030.wav,5.9,1
base/train,soundscape_98604.wav,1.41,1
base/train,soundscape_86482.wav,5.08,1
base/train,soundscape_188454.wav,0.0,1
base/train,soundscape_111569.wav,0.9,1
base/train,soundscape_478.wav,4.69,1
base/train,soundscape_87729.wav,4.18,1
base/train,soundscape_132690.wav,5.09,1
base/train,soundscape_33047.wav,5.12,1
base/train,soundscape_111241.wav,7.52,1
base/train,soundscape_112076.wav,4.53,1
base/train,soundscape_36550.wav,2.43,1
base/train,soundscape_184423.wav,1.28,1
base/train,soundscape_45575.wav,9.0,1
base/train,soundscape_192615.wav,2.15,1
base/train,soundscape_97483.wav,5.48,1
base/train,soundscape_180895.wav,7.82,1
base/train,soundscape_124946.wav,6.53,1
base/train,soundscape_19215.wav,1.33,1
base/train,soundscape_144528.wav,7.5,1
base/train,soundscape_125826.wav,4.51,1
base/train,soundscape_148542.wav,7.92,1
base/train,soundscape_128334.wav,4.31,1
base/train,soundscape_35341.wav,2.28,1
base/train,soundscape_125988.wav,0.95,1
base/train,soundscape_95963.wav,8.19,1
base/train,soundscape_28612.wav,0.85,1
base/train,soundscape_177094.wav,1.72,1
base/train,soundscape_184624.wav,6.23,1
base/train,soundscape_17972.wav,8.1,1
base/train,soundscape_15614.wav,8.48,1
base/train,soundscape_80812.wav,2.28,1
base/train,soundscape_20496.wav,8.16,1
base/train,soundscape_17793.wav,0.51,1
base/train,soundscape_102346.wav,6.0,1
base/train,soundscape_167173.wav,1.48,1
base/train,soundscape_75570.wav,0.72,1
base/train,soundscape_25227.wav,5.18,1
base/train,soundscape_134663.wav,2.67,1
base/train,soundscape_170185.wav,5.22,1
base/train,soundscape_121718.wav,4.37,1
base/train,soundscape_92459.wav,7.89,1
base/train,soundscape_147405.wav,2.69,1
base/train,soundscape_46980.wav,0.28,1
base/train,soundscape_113993.wav,2.49,1
base/train,soundscape_200530.wav,4.66,1
base/train,soundscape_161879.wav,6.76,1
base/train,soundscape_173715.wav,8.23,1
base/train,soundscape_145975.wav,0.0,1
base/train,soundscape_76576.wav,6.31,1
base/train,soundscape_152890.wav,8.03,1
base/train,soundscape_3574.wav,8.11,1
base/train,soundscape_58138.wav,8.54,1
base/train,soundscape_59664.wav,8.39,1
base/train,soundscape_162999.wav,2.95,1
base/train,soundscape_181532.wav,7.5,1
base/train,soundscape_163638.wav,4.11,1
base/train,soundscape_83547.wav,0.47,1
base/train,soundscape_113141.wav,3.39,1
base/train,soundscape_51573.wav,8.49,1
base/train,soundscape_46309.wav,1.6,1
base/train,soundscape_126443.wav,9.0,1
base/train,soundscape_13559.wav,6.14,1
base/train,soundscape_71468.wav,4.21,1
base/train,soundscape_133024.wav,3.27,1
base/train,soundscape_8327.wav,2.32,1
base/train,soundscape_93581.wav,7.54,1
base/train,soundscape_107676.wav,1.01,1
base/train,soundscape_196800.wav,4.06,1
base/train,soundscape_143764.wav,6.47,1
base/train,soundscape_15226.wav,4.91,1
base/train,soundscape_108551.wav,3.07,1
base/train,soundscape_154666.wav,6.99,1
base/train,soundscape_39314.wav,9.0,1
base/train,soundscape_557.wav,3.39,1
base/train,soundscape_197109.wav,8.57,1
base/train,soundscape_49668.wav,0.37,1
base/train,soundscape_116863.wav,0.23,1
base/train,soundscape_8142.wav,9.0,1
base/train,soundscape_165660.wav,7.66,1
base/train,soundscape_111426.wav,2.44,1
base/train,soundscape_11602.wav,0.09,1
base/train,soundscape_197170.wav,9.0,1
base/train,soundscape_65110.wav,4.47,1
base/train,soundscape_122994.wav,6.87,1
base/train,soundscape_126201.wav,8.27,1
base/train,soundscape_159418.wav,3.36,1
base/train,soundscape_63630.wav,9.0,1
base/train,soundscape_5348.wav,0.9,1
base/train,soundscape_58654.wav,0.16,1
base/train,soundscape_74230.wav,2.57,1
base/train,soundscape_62681.wav,3.65,1
base/train,soundscape_40947.wav,8.57,1
base/train,soundscape_149781.wav,1.14,1
base/train,soundscape_90610.wav,8.77,1
base/train,soundscape_126870.wav,1.06,1
base/train,soundscape_93663.wav,3.26,1
base/train,soundscape_35447.wav,3.02,1
base/train,soundscape_179138.wav,5.96,1
base/train,soundscape_182152.wav,1.91,1
base/train,soundscape_41655.wav,2.58,1
base/train,soundscape_199441.wav,0.44,1
base/train,soundscape_80161.wav,2.23,1
base/train,soundscape_99267.wav,5.68,1
base/train,soundscape_139943.wav,5.36,1
base/train,soundscape_12134.wav,8.68,1
base/train,soundscape_200205.wav,3.22,1
base/train,soundscape_204.wav,9.0,1
base/train,soundscape_184124.wav,8.11,1
base/train,soundscape_110588.wav,8.99,1
base/train,soundscape_42244.wav,8.56,1
base/train,soundscape_68383.wav,5.3,1
base/train,soundscape_146444.wav,3.7,1
base/train,soundscape_74991.wav,6.87,1
base/train,soundscape_128022.wav,0.57,1
base/train,soundscape_155460.wav,2.59,1
base/train,soundscape_192298.wav,3.63,1
base/train,soundscape_22172.wav,5.43,1
base/train,soundscape_107837.wav,4.35,1
base/train,soundscape_100569.wav,6.48,1
base/train,soundscape_121072.wav,4.88,1
base/train,soundscape_168118.wav,7.06,1
base/train,soundscape_175548.wav,4.39,1
base/train,soundscape_152801.wav,2.85,1
base/train,soundscape_30731.wav,1.56,1
base/train,soundscape_192075.wav,1.15,1
base/train,soundscape_147501.wav,0.07,1
base/train,soundscape_143493.wav,1.91,1
base/train,soundscape_152284.wav,5.42,1
base/train,soundscape_55629.wav,9.0,1
base/train,soundscape_186783.wav,4.45,1
base/train,soundscape_160739.wav,8.75,1
base/train,soundscape_177830.wav,6.68,1
base/train,soundscape_91273.wav,7.26,1
base/train,soundscape_102313.wav,9.0,1
base/train,soundscape_170698.wav,0.11,1
base/train,soundscape_14982.wav,5.25,1
base/train,soundscape_204024.wav,3.27,1
base/train,soundscape_185078.wav,7.08,1
base/train,soundscape_155551.wav,7.32,1
base/train,soundscape_148444.wav,3.98,1
base/train,soundscape_167653.wav,4.69,1
base/train,soundscape_55066.wav,0.0,1
base/train,soundscape_153148.wav,3.15,1
base/train,soundscape_181979.wav,3.28,1
base/train,soundscape_15427.wav,2.28,1
base/train,soundscape_93419.wav,8.09,1
base/train,soundscape_113871.wav,4.87,1
base/train,soundscape_176540.wav,4.91,1
base/train,soundscape_98858.wav,5.89,1
base/train,soundscape_201673.wav,2.5,1
base/train,soundscape_157647.wav,8.83,1
base/train,soundscape_95010.wav,5.82,1
base/train,soundscape_134424.wav,2.11,1
base/train,soundscape_10350.wav,7.12,1
base/train,soundscape_95445.wav,5.02,1
base/train,soundscape_146415.wav,7.48,1
base/train,soundscape_122355.wav,0.22,1
base/train,soundscape_162467.wav,0.76,1
base/train,soundscape_187361.wav,3.65,1
base/train,soundscape_155213.wav,6.07,1
base/train,soundscape_77975.wav,1.93,1
base/train,soundscape_61774.wav,0.38,1
base/train,soundscape_203373.wav,0.23,1
base/train,soundscape_18993.wav,0.35,1
base/train,soundscape_43479.wav,7.43,1
base/train,soundscape_115993.wav,1.2,1
base/train,soundscape_112536.wav,3.03,1
base/train,soundscape_83353.wav,1.39,1
base/train,soundscape_116366.wav,6.1,1
base/train,soundscape_190101.wav,0.15,1
base/train,soundscape_19462.wav,8.13,1
base/train,soundscape_201872.wav,0.31,1
base/train,soundscape_26649.wav,3.44,1
base/train,soundscape_86992.wav,0.0,1
base/train,soundscape_80675.wav,6.38,1
base/train,soundscape_190305.wav,4.83,1
base/train,soundscape_108248.wav,9.0,1
base/train,soundscape_128349.wav,0.17,1
base/train,soundscape_169243.wav,9.0,1
base/train,soundscape_91562.wav,7.76,1
base/train,soundscape_75858.wav,3.49,1
base/train,soundscape_75303.wav,9.0,1
base/train,soundscape_63370.wav,8.86,1
base/train,soundscape_59624.wav,2.39,1
base/train,soundscape_149824.wav,1.06,1
base/train,soundscape_179252.wav,6.11,1
base/train,soundscape_5031.wav,9.0,1
base/train,soundscape_83032.wav,3.83,1
base/train,soundscape_151721.wav,8.42,1
base/train,soundscape_77406.wav,8.02,1
base/train,soundscape_144088.wav,4.98,1
base/train,soundscape_142396.wav,7.57,1
base/train,soundscape_115158.wav,0.21,1
base/train,soundscape_149502.wav,2.31,1
base/train,soundscape_4789.wav,0.01,1
base/train,soundscape_22150.wav,4.85,1
base/train,soundscape_481.wav,2.1,1
base/train,soundscape_36416.wav,8.87,1
base/train,soundscape_93933.wav,9.0,1
base/train,soundscape_176599.wav,6.05,1
base/train,soundscape_83316.wav,1.75,1
base/train,soundscape_169014.wav,7.44,1
base/train,soundscape_125087.wav,4.03,1
base/train,soundscape_90102.wav,0.95,1
base/train,soundscape_176810.wav,8.83,1
base/train,soundscape_127266.wav,2.67,1
base/train,soundscape_73863.wav,4.42,1
base/train,soundscape_201406.wav,2.24,1
base/train,soundscape_204178.wav,4.62,1
base/train,soundscape_68944.wav,7.93,1
base/train,soundscape_173648.wav,3.9,1
base/train,soundscape_150391.wav,3.39,1
base/train,soundscape_65036.wav,5.74,1
base/train,soundscape_194766.wav,0.93,1
base/train,soundscape_200646.wav,4.11,1
base/train,soundscape_202066.wav,1.03,1
base/train,soundscape_14123.wav,0.17,1
base/train,soundscape_27987.wav,6.89,1
base/train,soundscape_142594.wav,4.75,1
base/train,soundscape_197256.wav,0.98,1
base/train,soundscape_74383.wav,1.91,1
base/train,soundscape_57874.wav,4.77,1
base/train,soundscape_13093.wav,5.64,1
base/train,soundscape_61700.wav,2.25,1
base/train,soundscape_41857.wav,7.18,1
base/train,soundscape_148181.wav,7.16,1
base/train,soundscape_120882.wav,5.4,1
base/train,soundscape_198472.wav,0.35,1
base/train,soundscape_103740.wav,0.0,1
base/train,soundscape_127888.wav,0.36,1
base/train,soundscape_165924.wav,1.78,1
base/train,soundscape_18273.wav,6.31,1
base/train,soundscape_23299.wav,5.48,1
base/train,soundscape_82618.wav,4.35,1
base/train,soundscape_32555.wav,7.8,1
base/train,soundscape_149786.wav,1.08,1
base/train,soundscape_12658.wav,0.06,1
base/train,soundscape_12517.wav,4.48,1
base/train,soundscape_152194.wav,5.3,1
base/train,soundscape_174562.wav,7.31,1
base/train,soundscape_174292.wav,3.83,1
base/train,soundscape_23573.wav,8.68,1
base/train,soundscape_65787.wav,0.0,1
base/train,soundscape_22307.wav,4.86,1
base/train,soundscape_101710.wav,8.22,1
base/train,soundscape_50450.wav,4.04,1
base/train,soundscape_102706.wav,6.62,1
base/train,soundscape_187735.wav,7.31,1
base/train,soundscape_154726.wav,6.41,1
base/train,soundscape_234.wav,6.49,1
base/train,soundscape_167342.wav,8.58,1
base/train,soundscape_162534.wav,5.18,1
base/train,soundscape_71121.wav,3.09,1
base/train,soundscape_40644.wav,4.33,1
base/train,soundscape_197187.wav,3.25,1
base/train,soundscape_159789.wav,3.47,1
base/train,soundscape_150733.wav,5.45,1
base/train,soundscape_9202.wav,1.06,1
base/train,soundscape_15321.wav,9.0,1
base/train,soundscape_75604.wav,2.85,1
base/train,soundscape_140940.wav,7.55,1
